0,0.77,1.43,0.12059,-0.0036914
0.0042941,0.77001,1.4326,0.12224,0
0.022621,0.77005,1.4436,0.12207,0
0.055573,0.7702,1.4638,0.12102,0
0.10313,0.77054,1.493,0.12005,0
0.16523,0.77126,1.5321,0.11835,0
0.24184,0.7725,1.5811,0.11802,0
0.33286,0.7743,1.6412,0.12116,0
0.43821,0.77687,1.7123,0.11937,0
0.5578,0.78078,1.796,0.11967,0
0.69149,0.78577,1.8922,0.12395,0
0.83916,0.79242,2.0028,0.12389,0
1.0007,0.80088,2.1273,0.12984,0
1.1759,0.81132,2.2677,0.13351,0
1.3646,0.82413,2.4231,0.1411,0
1.5666,0.83935,2.5951,0.14887,0
1.7817,0.85731,2.7816,0.15942,0
2.0098,0.87797,2.9843,0.17125,0
2.2505,0.90146,3.1981,0.18527,0
2.5037,0.92761,3.4272,0.20059,0
2.7692,0.95604,3.6394,0.2171,0.052338
3.0465,0.98466,3.7982,0.23321,0.098846
3.3356,1.0112,3.9126,0.24793,0.13023
3.636,1.0341,3.9893,0.26029,0.15101
3.9476,1.0523,4.0399,0.27009,0.16432
4.2699,1.0659,4.0705,0.27721,0.17256
4.6028,1.0754,4.0889,0.28208,0.17742
4.9458,1.0817,4.0987,0.28512,0.18011
5.2986,1.0861,4.1042,0.28691,0.18145
5.6609,1.0894,4.1065,0.28788,0.18198
6.0323,1.0925,4.1078,0.28852,0.18204
6.4125,1.0959,4.1077,0.28912,0.18183
6.801,1.1001,4.1072,0.28997,0.18144
7.1976,1.1049,4.1056,0.29114,0.18092
7.6018,1.1101,4.1037,0.2926,0.18029
8.0133,1.1153,4.101,0.29416,0.17959
8.4315,1.12,4.0983,0.29568,0.17884
8.8562,1.1242,4.0952,0.29702,0.17811
9.2869,1.1276,4.0925,0.29814,0.1774
9.7232,1.1303,4.0899,0.29902,0.17677
10.165,1.1325,4.0879,0.29969,0.17622
10.611,1.1343,4.086,0.3002,0.17575
11.061,1.1358,4.0847,0.30061,0.17536
11.515,1.1371,4.0834,0.30097,0.17503
11.973,1.1383,4.0825,0.3013,0.17475
12.434,1.1395,4.0815,0.30162,0.17451
12.897,1.1405,4.0809,0.30193,0.17428
13.362,1.1414,4.0801,0.30222,0.1741
13.829,1.1422,4.0795,0.30248,0.17393
14.297,1.1429,4.0789,0.30272,0.17378
14.766,1.1435,4.0784,0.30294,0.17366
15.234,1.1439,4.0779,0.30312,0.17356
15.703,1.1443,4.0776,0.30329,0.17347
16.171,1.1446,4.0772,0.30344,0.17341
16.638,1.1448,4.0771,0.30358,0.17335
17.103,1.1449,4.0768,0.30372,0.17332
17.566,1.145,4.0767,0.30387,0.17329
18.027,1.1451,4.0764,0.30403,0.1733
18.485,1.1451,4.0763,0.3042,0.17327
18.939,1.145,4.0762,0.30438,0.17329
19.389,1.1448,4.0762,0.30458,0.1733
19.835,1.1446,4.076,0.30478,0.17337
20.277,1.1444,4.076,0.305,0.17339
20.713,1.1441,4.0759,0.30525,0.17347
21.144,1.1437,4.0759,0.30554,0.17354
21.568,1.1432,4.0758,0.30586,0.17367
21.987,1.1427,4.0758,0.30624,0.17381
22.398,1.142,4.0756,0.30668,0.17395
22.802,1.1412,4.0756,0.30721,0.17415
23.199,1.1403,4.0754,0.3078,0.17433
23.588,1.1392,4.0754,0.30843,0.17449
23.968,1.1381,4.0754,0.30907,0.1747
24.339,1.1368,4.0756,0.30976,0.17481
24.701,1.1354,4.0759,0.31045,0.17494
25.054,1.134,4.0766,0.31119,0.17504
25.397,1.1325,4.0773,0.312,0.17509
25.73,1.1309,4.0786,0.31311,0.17505
26.052,1.1291,4.0801,0.31437,0.17476
26.364,1.1272,4.0827,0.31535,0.17422
26.664,1.1254,4.0861,0.31669,0.17341
26.953,1.1234,4.091,0.31845,0.17205
27.231,1.1212,4.0975,0.32062,0.16991
27.496,1.1189,4.1069,0.32318,0.16657
27.749,1.1164,4.1198,0.3261,0.16161
27.99,1.1139,4.1378,0.32934,0.15446
28.218,1.1115,4.162,0.33284,0.14448
28.433,1.1092,4.1949,0.33652,0.13072
28.635,1.1074,4.2375,0.34031,0.11235
28.824,1.1062,4.2933,0.3441,0.087896
28.999,1.1058,4.3634,0.34781,0.055788
29.161,1.1064,4.4537,0.35137,0.013762
29.309,1.1083,4.5539,0.35466,0
29.442,1.1112,4.645,0.35758,0
29.562,1.1146,4.7249,0.35996,0
29.667,1.1182,4.7935,0.3618,0
29.758,1.1217,4.8517,0.36312,0
29.835,1.125,4.8996,0.36402,0
29.897,1.1279,4.9379,0.36453,0
29.944,1.1302,4.9667,0.36483,0
29.977,1.1318,4.9865,0.36496,0
29.996,1.1328,4.9974,0.36508,0
