0,2.73,9.28
0.1,2.8295,8.4228
0.2,2.8844,7.6986
0.3,2.906,7.0835
0.4,2.9019,6.5587
0.5,2.8804,6.1089
0.6,2.8459,5.7217
0.7,2.801,5.3869
0.8,2.7493,5.0962
0.9,2.6936,4.843
1,2.6341,4.6214
1.1,2.5726,4.4269
1.2,2.5105,4.2557
1.3,2.4482,4.1043
1.4,2.3859,3.9703
1.5,2.3245,3.8512
1.6,2.2642,3.7453
1.7,2.2051,3.6507
1.8,2.1473,3.5662
1.9,2.0912,3.4905
2,2.0367,3.4227
2.1,1.9839,3.3619
2.2,1.9328,3.3073
2.3,1.8833,3.2583
2.4,1.8356,3.2143
2.5,1.7896,3.1749
2.6,1.7452,3.1396
2.7,1.7024,3.108
2.8,1.6611,3.0798
2.9,1.6214,3.0547
3,1.5832,3.0324
3.1,1.5464,3.0128
3.2,1.511,2.9955
3.3,1.4769,2.9805
3.4,1.4441,2.9675
3.5,1.4125,2.9564
3.6,1.3822,2.9471
3.7,1.353,2.9394
3.8,1.3249,2.9333
3.9,1.2979,2.9285
4,1.2719,2.9252
4.1,1.2494,2.923
4.2,1.2329,2.9217
4.3,1.2216,2.9212
4.4,1.2146,2.9211
4.5,1.2109,2.9213
4.6,1.2098,2.9216
4.7,1.2109,2.9219
4.8,1.2136,2.9222
4.9,1.2176,2.9224
5,1.2227,2.9224
5.1,1.2288,2.9221
5.2,1.2355,2.9216
5.3,1.2429,2.9209
5.4,1.2509,2.9198
5.5,1.2592,2.9184
5.6,1.2679,2.9167
5.7,1.2769,2.9146
5.8,1.2862,2.9122
5.9,1.2956,2.9094
6,1.3052,2.9063
6.1,1.3149,2.9029
6.2,1.3246,2.8991
6.3,1.3344,2.895
6.4,1.3442,2.8905
6.5,1.354,2.8857
6.6,1.3637,2.8806
6.7,1.3733,2.8752
6.8,1.3829,2.8695
6.9,1.3923,2.8636
7,1.4017,2.8573
7.1,1.4108,2.8508
7.2,1.4199,2.844
7.3,1.4287,2.837
7.4,1.4374,2.8298
7.5,1.4459,2.8224
7.6,1.4541,2.8148
7.7,1.4622,2.807
7.8,1.47,2.799
7.9,1.4777,2.7909
8,1.4851,2.7826
8.1,1.4922,2.7742
8.2,1.4991,2.7657
8.3,1.5059,2.7571
8.4,1.5124,2.7484
8.5,1.5187,2.7396
8.6,1.5248,2.7308
8.7,1.5308,2.7219
8.8,1.5366,2.7129
8.9,1.5423,2.7039
9,1.5478,2.6949
9.1,1.5532,2.6858
9.2,1.5584,2.6767
9.3,1.5635,2.6675
9.4,1.5684,2.6584
9.5,1.5732,2.6493
9.6,1.5779,2.6401
9.7,1.5824,2.631
9.8,1.5869,2.6218
9.9,1.5912,2.6127
10,1.5954,2.6036
10.1,1.5994,2.5945
10.2,1.6034,2.5855
10.3,1.6072,2.5765
10.4,1.611,2.5675
10.5,1.6146,2.5585
10.6,1.6181,2.5496
10.7,1.6216,2.5407
10.8,1.6249,2.5319
10.9,1.6281,2.5231
11,1.6312,2.5144
11.1,1.6343,2.5057
11.2,1.6372,2.4971
11.3,1.6401,2.4886
11.4,1.6429,2.4801
11.5,1.6455,2.4716
11.6,1.6481,2.4632
11.7,1.6507,2.4549
11.8,1.6531,2.4467
11.9,1.6555,2.4385
12,1.6577,2.4304
12.1,1.6599,2.4224
12.2,1.6621,2.4144
12.3,1.6641,2.4065
12.4,1.6661,2.3987
12.5,1.668,2.3909
12.6,1.6699,2.3832
12.7,1.6717,2.3756
12.8,1.6734,2.3681
12.9,1.675,2.3606
13,1.6766,2.3533
13.1,1.6782,2.346
13.2,1.6796,2.3388
13.3,1.6811,2.3316
13.4,1.6824,2.3245
13.5,1.6837,2.3176
13.6,1.685,2.3107
13.7,1.6862,2.3038
13.8,1.6873,2.2971
13.9,1.6884,2.2904
14,1.6895,2.2838
14.1,1.6905,2.2773
14.2,1.6915,2.2709
14.3,1.6924,2.2645
14.4,1.6933,2.2582
14.5,1.6941,2.252
14.6,1.6949,2.2459
14.7,1.6956,2.2398
14.8,1.6963,2.2339
14.9,1.697,2.228
15,1.6977,2.2221
15.1,1.6983,2.2164
15.2,1.6988,2.2107
15.3,1.6994,2.2051
15.4,1.6999,2.1996
15.5,1.7003,2.1942
15.6,1.7008,2.1888
15.7,1.7012,2.1835
15.8,1.7016,2.1783
15.9,1.7019,2.1731
16,1.7022,2.168
16.1,1.7025,2.163
16.2,1.7028,2.1581
16.3,1.703,2.1532
16.4,1.7032,2.1484
16.5,1.7034,2.1437
16.6,1.7036,2.139
16.7,1.7037,2.1344
16.8,1.7039,2.1299
16.9,1.7039,2.1254
17,1.704,2.121
17.1,1.7041,2.1167
17.2,1.7041,2.1124
17.3,1.7041,2.1082
17.4,1.7041,2.1041
17.5,1.7041,2.1
17.6,1.704,2.096
17.7,1.7039,2.092
17.8,1.7039,2.0882
17.9,1.7037,2.0843
18,1.7036,2.0806
18.1,1.7035,2.0769
18.2,1.7033,2.0732
18.3,1.7031,2.0696
18.4,1.7029,2.0661
18.5,1.7027,2.0626
18.6,1.7025,2.0592
18.7,1.7022,2.0559
18.8,1.7019,2.0526
18.9,1.7017,2.0493
19,1.7014,2.0461
19.1,1.701,2.043
19.2,1.7007,2.0399
19.3,1.7003,2.0369
19.4,1.7,2.0339
19.5,1.6996,2.031
19.6,1.6992,2.0282
19.7,1.6987,2.0254
19.8,1.6983,2.0226
19.9,1.6978,2.0199
20,1.6974,2.0173
20.1,1.6969,2.0147
20.2,1.6964,2.0121
20.3,1.6958,2.0096
20.4,1.6953,2.0072
20.5,1.6947,2.0048
20.6,1.6941,2.0025
20.7,1.6935,2.0002
20.8,1.6929,1.9979
20.9,1.6922,1.9957
21,1.6915,1.9936
21.1,1.6908,1.9915
21.2,1.6901,1.9895
21.3,1.6893,1.9875
21.4,1.6886,1.9855
21.5,1.6877,1.9836
21.6,1.6869,1.9818
21.7,1.686,1.98
21.8,1.6851,1.9783
21.9,1.6842,1.9766
22,1.6832,1.975
22.1,1.6822,1.9734
22.2,1.6811,1.9718
22.3,1.68,1.9704
22.4,1.6788,1.9689
22.5,1.6775,1.9676
22.6,1.6762,1.9662
22.7,1.6749,1.965
22.8,1.6735,1.9638
22.9,1.672,1.9626
23,1.6705,1.9615
23.1,1.6689,1.9605
23.2,1.6672,1.9595
23.3,1.6654,1.9586
23.4,1.6636,1.9578
23.5,1.6617,1.957
23.6,1.6597,1.9563
23.7,1.6576,1.9557
23.8,1.6554,1.9551
23.9,1.6531,1.9547
