0,2.73,9.28
0.1,2.788,8.479
0.2,2.7886,7.8089
0.3,2.752,7.2485
0.4,2.6915,6.7806
0.5,2.6167,6.3904
0.6,2.5341,6.066
0.7,2.448,5.7976
0.8,2.3617,5.5767
0.9,2.2773,5.3964
1,2.1961,5.2506
1.1,2.119,5.1346
1.2,2.0466,5.0438
1.3,1.9792,4.9743
1.4,1.9168,4.9235
1.5,1.8593,4.8879
1.6,1.8067,4.8655
1.7,1.7588,4.8537
1.8,1.7153,4.8512
1.9,1.6761,4.856
2,1.6407,4.8667
2.1,1.6091,4.8822
2.2,1.5808,4.9011
2.3,1.5557,4.9229
2.4,1.5336,4.9464
2.5,1.5141,4.971
2.6,1.4971,4.9963
2.7,1.4822,5.0216
2.8,1.4695,5.0468
2.9,1.4586,5.0712
3,1.4493,5.0948
3.1,1.4416,5.1174
3.2,1.4351,5.1387
3.3,1.4299,5.1587
3.4,1.4258,5.1774
3.5,1.4226,5.1946
3.6,1.4202,5.2104
3.7,1.4186,5.2248
3.8,1.4176,5.2378
3.9,1.4172,5.2495
4,1.4173,5.2598
4.1,1.418,5.2689
4.2,1.4196,5.2768
4.3,1.4216,5.2834
4.4,1.4239,5.289
4.5,1.4264,5.2935
4.6,1.4289,5.2971
4.7,1.4314,5.2998
4.8,1.4338,5.3018
4.9,1.4361,5.3031
5,1.4382,5.3037
5.1,1.4401,5.3038
5.2,1.4418,5.3035
5.3,1.4433,5.3027
5.4,1.4444,5.3016
5.5,1.4453,5.3003
5.6,1.4459,5.2987
5.7,1.4462,5.2969
5.8,1.4462,5.295
5.9,1.4459,5.2931
6,1.4453,5.291
6.1,1.4444,5.289
6.2,1.4432,5.287
6.3,1.4417,5.2851
6.4,1.44,5.2832
6.5,1.4381,5.2814
6.6,1.4359,5.2798
6.7,1.4335,5.2782
6.8,1.431,5.2769
6.9,1.4283,5.2756
7,1.4256,5.2746
7.1,1.4227,5.2736
7.2,1.4198,5.2729
7.3,1.4168,5.2723
7.4,1.4138,5.2719
7.5,1.4108,5.2716
7.6,1.4078,5.2714
7.7,1.4048,5.2715
7.8,1.4019,5.2716
7.9,1.3991,5.2719
8,1.3963,5.2722
8.1,1.3937,5.2727
8.2,1.3911,5.2733
8.3,1.3887,5.274
8.4,1.3863,5.2747
8.5,1.3841,5.2755
8.6,1.3821,5.2764
8.7,1.3801,5.2773
8.8,1.3783,5.2782
8.9,1.3766,5.2792
9,1.375,5.2801
9.1,1.3736,5.2811
