0,0.77,1.43
0.1,0.79655,1.509
0.2,0.82336,1.5911
0.3,0.85041,1.6764
0.4,0.87771,1.7649
0.5,0.90529,1.8565
0.6,0.93316,1.9511
0.7,0.96132,2.0488
0.8,0.9898,2.1495
0.9,1.0186,2.253
1,1.0478,2.3593
1.1,1.0773,2.4683
1.2,1.1072,2.5797
1.3,1.1375,2.6934
1.4,1.1682,2.8093
1.5,1.1993,2.9272
1.6,1.2309,3.0468
1.7,1.263,3.1679
1.8,1.2955,3.2903
1.9,1.3285,3.4137
2,1.3621,3.5378
2.1,1.3961,3.6599
2.2,1.4307,3.775
2.3,1.4657,3.8815
2.4,1.501,3.9731
2.5,1.5367,4.0482
2.6,1.5724,4.1089
2.7,1.6082,4.1581
2.8,1.6437,4.1961
2.9,1.6783,4.2254
3,1.7117,4.247
3.1,1.7437,4.2615
3.2,1.7745,4.2705
3.3,1.8039,4.2746
3.4,1.832,4.2743
3.5,1.8588,4.2706
3.6,1.8845,4.2639
3.7,1.9088,4.2545
3.8,1.932,4.2431
3.9,1.9541,4.23
4,1.975,4.2152
4.1,1.9949,4.1993
4.2,2.0137,4.1825
4.3,2.0316,4.1647
4.4,2.0485,4.1464
4.5,2.0645,4.1277
4.6,2.0795,4.1085
4.7,2.0937,4.0891
4.8,2.1069,4.0696
4.9,2.1194,4.05
5,2.131,4.0304
5.1,2.1418,4.0109
5.2,2.1519,3.9915
5.3,2.1612,3.9723
5.4,2.1699,3.9532
5.5,2.1778,3.9344
5.6,2.1851,3.9158
5.7,2.1918,3.8976
5.8,2.1979,3.8796
5.9,2.2035,3.8619
6,2.2085,3.8446
6.1,2.2129,3.8276
6.2,2.2169,3.811
6.3,2.2205,3.7947
6.4,2.2236,3.7787
6.5,2.2264,3.7632
6.6,2.2289,3.748
6.7,2.2311,3.7331
6.8,2.2329,3.7186
6.9,2.2346,3.7045
7,2.236,3.6907
7.1,2.2371,3.6772
7.2,2.2381,3.6641
7.3,2.2388,3.6513
7.4,2.2394,3.6389
7.5,2.2397,3.6268
7.6,2.2399,3.615
7.7,2.2399,3.6035
7.8,2.2397,3.5924
7.9,2.2393,3.5815
8,2.2388,3.5709
8.1,2.2382,3.5607
8.2,2.2374,3.5507
8.3,2.2365,3.541
8.4,2.2355,3.5316
8.5,2.2344,3.5225
8.6,2.2331,3.5136
8.7,2.2318,3.505
8.8,2.2304,3.4967
8.9,2.229,3.4886
9,2.2274,3.4807
9.1,2.2258,3.4731
9.2,2.2241,3.4657
9.3,2.2224,3.4586
9.4,2.2206,3.4516
9.5,2.2188,3.4449
9.6,2.2169,3.4385
9.7,2.2149,3.4322
9.8,2.213,3.4261
9.9,2.211,3.4202
10,2.209,3.4145
10.1,2.2069,3.4091
10.2,2.2049,3.4037
10.3,2.2028,3.3986
10.4,2.2007,3.3937
10.5,2.1986,3.3889
10.6,2.1965,3.3843
10.7,2.1945,3.3798
10.8,2.1924,3.3755
10.9,2.1903,3.3714
11,2.1882,3.3674
11.1,2.1861,3.3636
11.2,2.184,3.3599
11.3,2.1819,3.3563
11.4,2.1799,3.3529
11.5,2.1778,3.3496
11.6,2.1757,3.3464
11.7,2.1737,3.3434
11.8,2.1717,3.3405
11.9,2.1697,3.3377
12,2.1677,3.335
12.1,2.1658,3.3324
12.2,2.1638,3.3299
12.3,2.1619,3.3276
12.4,2.16,3.3253
12.5,2.1582,3.3231
12.6,2.1563,3.3211
12.7,2.1545,3.3191
12.8,2.1527,3.3172
12.9,2.1509,3.3154
13,2.1491,3.3136
13.1,2.1474,3.312
13.2,2.1457,3.3104
13.3,2.144,3.309
13.4,2.1423,3.3076
13.5,2.1407,3.3062
13.6,2.139,3.3049
13.7,2.1374,3.3037
13.8,2.1359,3.3026
13.9,2.1343,3.3015
14,2.1328,3.3005
14.1,2.1313,3.2996
14.2,2.1299,3.2987
14.3,2.1284,3.2979
14.4,2.127,3.2971
14.5,2.1256,3.2963
14.6,2.1242,3.2957
14.7,2.1229,3.295
14.8,2.1216,3.2944
14.9,2.1203,3.2939
15,2.119,3.2934
15.1,2.1177,3.2929
15.2,2.1165,3.2925
15.3,2.1152,3.2921
15.4,2.114,3.2918
15.5,2.1129,3.2915
15.6,2.1117,3.2912
15.7,2.1106,3.291
15.8,2.1095,3.2908
15.9,2.1084,3.2906
16,2.1073,3.2904
16.1,2.1062,3.2903
16.2,2.1052,3.2902
16.3,2.1042,3.2902
16.4,2.1032,3.2902
16.5,2.1022,3.2901
16.6,2.1012,3.2902
16.7,2.1002,3.2902
16.8,2.0993,3.2903
16.9,2.0984,3.2903
17,2.0974,3.2904
17.1,2.0965,3.2906
17.2,2.0956,3.2907
17.3,2.0947,3.2909
17.4,2.0939,3.2911
17.5,2.093,3.2912
17.6,2.0922,3.2915
17.7,2.0913,3.2917
17.8,2.0905,3.2919
17.9,2.0897,3.2922
18,2.0888,3.2924
18.1,2.088,3.2927
18.2,2.0872,3.293
18.3,2.0864,3.2933
18.4,2.0856,3.2936
18.5,2.0849,3.294
18.6,2.0841,3.2943
18.7,2.0833,3.2947
18.8,2.0825,3.2951
18.9,2.0817,3.2954
19,2.0809,3.2958
19.1,2.0801,3.2962
19.2,2.0793,3.2966
19.3,2.0785,3.2971
19.4,2.0778,3.2975
19.5,2.077,3.2979
19.6,2.0762,3.2984
19.7,2.0754,3.2988
19.8,2.0746,3.2993
19.9,2.0738,3.2998
20,2.073,3.3003
20.1,2.0721,3.3008
20.2,2.0713,3.3013
20.3,2.0705,3.3018
20.4,2.0696,3.3023
20.5,2.0688,3.3028
20.6,2.0679,3.3034
20.7,2.067,3.3039
20.8,2.0661,3.3045
20.9,2.0652,3.305
21,2.0642,3.3056
21.1,2.0633,3.3062
21.2,2.0623,3.3068
21.3,2.0613,3.3074
21.4,2.0602,3.3081
21.5,2.0592,3.3087
21.6,2.0581,3.3093
21.7,2.057,3.31
21.8,2.0558,3.3107
21.9,2.0546,3.3114
22,2.0533,3.3121
22.1,2.052,3.3128
22.2,2.0507,3.3135
22.3,2.0493,3.3143
22.4,2.0478,3.315
22.5,2.0463,3.3158
22.6,2.0447,3.3166
22.7,2.043,3.3175
22.8,2.0412,3.3183
22.9,2.0394,3.3192
23,2.0374,3.3201
23.1,2.0354,3.321
23.2,2.0333,3.322
23.3,2.0311,3.323
23.4,2.0288,3.324
23.5,2.0264,3.3251
23.6,2.0239,3.3262
23.7,2.0213,3.3273
23.8,2.0185,3.3285
23.9,2.0157,3.3297
24,2.0127,3.3309
24.1,2.0096,3.3322
24.2,2.0064,3.3336
24.3,2.0031,3.335
24.4,1.9997,3.3364
24.5,1.9961,3.3379
24.6,1.9925,3.3395
24.7,1.9887,3.3411
24.8,1.9848,3.3427
24.9,1.9809,3.3444
25,1.9768,3.3462
25.1,1.9726,3.348
25.2,1.9683,3.3499
25.3,1.964,3.3518
25.4,1.9595,3.3538
25.5,1.955,3.3559
25.6,1.9505,3.358
25.7,1.946,3.3601
25.8,1.9414,3.3623
25.9,1.9368,3.3645
26,1.9323,3.3668
26.1,1.9277,3.3691
26.2,1.9231,3.3714
26.3,1.9184,3.3738
26.4,1.9135,3.3762
26.5,1.9085,3.3785
26.6,1.9033,3.3809
26.7,1.8978,3.3834
26.8,1.8921,3.3858
26.9,1.886,3.3882
27,1.8796,3.3906
27.1,1.8728,3.3929
27.2,1.8656,3.3953
27.3,1.8579,3.3976
27.4,1.8497,3.3998
27.5,1.841,3.4019
27.6,1.8317,3.404
27.7,1.8218,3.4059
27.8,1.8113,3.4077
27.9,1.8,3.4092
28,1.7881,3.4106
28.1,1.7754,3.4116
28.2,1.7619,3.4123
