0,2.73,9.28,0.44612,0.69463
0.0042941,2.729,9.247,0.44789,0.69302
0.022621,2.7242,9.109,0.44946,0.68612
0.055573,2.7142,8.8728,0.45162,0.67371
0.10313,2.6967,8.5569,0.45387,0.65579
0.16523,2.6696,8.1842,0.45488,0.63254
0.24184,2.6307,7.7794,0.4552,0.60423
0.33286,2.579,7.3654,0.45561,0.57139
0.43821,2.5146,6.9624,0.4499,0.53489
0.5578,2.4396,6.5858,0.4427,0.4961
0.69149,2.355,6.2466,0.43539,0.45635
0.83916,2.2647,5.9509,0.42173,0.41742
1.0007,2.1713,5.7012,0.41004,0.38086
1.1759,2.0779,5.4967,0.39364,0.34799
1.3646,1.9873,5.3344,0.37835,0.31981
1.5666,1.9016,5.2097,0.36089,0.29666
1.7817,1.8227,5.1173,0.34438,0.27859
2.0098,1.7515,5.0515,0.3275,0.26514
2.2505,1.6888,5.007,0.31194,0.25573
2.5037,1.6345,4.9788,0.29714,0.2495
2.7692,1.5887,4.9625,0.28413,0.24582
3.0465,1.5506,4.9546,0.27255,0.2439
3.3356,1.5197,4.9523,0.26296,0.24321
3.636,1.4949,4.9533,0.25495,0.24329
3.9476,1.4755,4.956,0.2489,0.24383
4.2699,1.4601,4.9595,0.2442,0.24458
4.6028,1.4471,4.9631,0.24057,0.24542
4.9458,1.4352,4.9664,0.23741,0.24626
5.2986,1.4239,4.9695,0.23463,0.24708
5.6609,1.4129,4.9723,0.2319,0.24784
6.0323,1.4022,4.975,0.22931,0.24858
6.4125,1.392,4.9774,0.22667,0.24926
6.801,1.3824,4.9797,0.2242,0.2499
7.1976,1.3736,4.9819,0.2218,0.25048
7.6018,1.3657,4.9839,0.21969,0.25101
8.0133,1.3589,4.9858,0.21773,0.25148
8.4315,1.3531,4.9874,0.21609,0.25191
8.8562,1.3482,4.9889,0.21468,0.25227
9.2869,1.344,4.9901,0.21355,0.25259
9.7232,1.3405,4.9912,0.21255,0.25286
10.165,1.3374,4.9921,0.21174,0.25309
10.611,1.3348,4.9928,0.21102,0.25328
11.061,1.3324,4.9935,0.21043,0.25346
11.515,1.3304,4.994,0.20987,0.2536
11.973,1.3286,4.9945,0.20942,0.25374
12.434,1.327,4.9949,0.20899,0.25384
12.897,1.3256,4.9953,0.20866,0.25394
13.362,1.3244,4.9957,0.20836,0.25402
13.829,1.3233,4.996,0.20813,0.2541
14.297,1.3224,4.9962,0.20792,0.25416
14.766,1.3216,4.9965,0.20779,0.25422
15.234,1.3208,4.9967,0.20766,0.25426
15.703,1.3202,4.9969,0.2076,0.2543
16.171,1.3196,4.997,0.20754,0.25433
16.638,1.319,4.9972,0.20755,0.25437
17.103,1.3184,4.9974,0.20757,0.25439
17.566,1.3178,4.9976,0.20766,0.25442
18.027,1.3173,4.9978,0.20775,0.25446
18.485,1.3166,4.9979,0.20793,0.25447
18.939,1.316,4.9981,0.20812,0.2545
19.389,1.3152,4.9984,0.20838,0.25453
19.835,1.3144,4.9986,0.20866,0.25454
20.277,1.3135,4.9989,0.20901,0.25458
20.713,1.3125,4.9993,0.20937,0.25459
21.144,1.3115,4.9997,0.20982,0.25462
21.568,1.3102,5.0001,0.21029,0.25465
21.987,1.3089,5.0006,0.21088,0.2547
22.398,1.3074,5.0011,0.2116,0.25476
22.802,1.3056,5.0016,0.21259,0.25487
23.199,1.3035,5.0021,0.21377,0.25498
23.588,1.3011,5.0026,0.21524,0.25514
23.968,1.2981,5.003,0.21693,0.25532
24.339,1.2947,5.0035,0.21885,0.2555
24.701,1.2908,5.004,0.22088,0.25569
25.054,1.2864,5.0047,0.2231,0.25586
25.397,1.2817,5.0056,0.22518,0.256
25.73,1.2766,5.0067,0.22723,0.25604
26.052,1.2715,5.0083,0.2284,0.25603
26.364,1.2669,5.0101,0.22827,0.25607
26.664,1.2628,5.0121,0.2288,0.25621
26.953,1.2588,5.0139,0.23001,0.25646
27.231,1.2548,5.0154,0.23197,0.25683
27.496,1.2506,5.0166,0.23463,0.25733
27.749,1.2459,5.0174,0.23803,0.25796
27.99,1.2406,5.0176,0.24217,0.25874
28.218,1.2347,5.0173,0.24704,0.25964
28.433,1.2281,5.0166,0.25256,0.26067
28.635,1.2209,5.0153,0.25869,0.26177
28.824,1.2131,5.0137,0.26531,0.26291
28.999,1.2048,5.0119,0.27235,0.26403
29.161,1.1961,5.0099,0.2796,0.2651
29.309,1.1873,5.0079,0.28697,0.26606
29.442,1.1785,5.006,0.29422,0.26688
29.562,1.17,5.0043,0.30124,0.26751
29.667,1.162,5.0029,0.3078,0.26798
29.758,1.1546,5.0018,0.31382,0.26828
29.835,1.1481,5.001,0.31913,0.26843
29.897,1.1426,5.0005,0.32355,0.26845
29.944,1.1382,5.0002,0.32707,0.26843
29.977,1.1351,5.0001,0.32962,0.26838
29.996,1.1334,5,0.33097,0.26826
