0,2.73,9.28
0.1,2.6745,8.5754
0.2,2.6056,7.9921
0.3,2.5282,7.507
0.4,2.4458,7.102
0.5,2.3615,6.7631
0.6,2.2772,6.4788
0.7,2.1938,6.2401
0.8,2.1125,6.0396
0.9,2.0341,5.8714
1,1.9586,5.7302
1.1,1.8863,5.6121
1.2,1.8176,5.5137
1.3,1.7522,5.4317
1.4,1.6902,5.3641
1.5,1.6315,5.3084
1.6,1.576,5.2633
1.7,1.5236,5.2268
1.8,1.4741,5.1981
1.9,1.4273,5.1757
2,1.3832,5.1589
2.1,1.3415,5.1469
2.2,1.3022,5.1389
2.3,1.265,5.1344
2.4,1.2299,5.1328
2.5,1.1968,5.1337
2.6,1.1654,5.1368
2.7,1.1357,5.1416
2.8,1.1076,5.148
2.9,1.081,5.1556
3,1.0558,5.1643
3.1,1.0318,5.1739
3.2,1.0091,5.1842
3.3,0.9875,5.1951
3.4,0.96698,5.2065
3.5,0.94745,5.2183
3.6,0.92886,5.2303
3.7,0.91117,5.2427
3.8,0.89428,5.2552
3.9,0.87817,5.2677
4,0.86281,5.2804
4.1,0.84999,5.2931
4.2,0.84134,5.3056
4.3,0.83633,5.3178
4.4,0.83433,5.3296
4.5,0.83478,5.3409
4.6,0.83722,5.3516
4.7,0.84123,5.3617
4.8,0.84649,5.3712
4.9,0.85273,5.38
5,0.85975,5.388
5.1,0.86735,5.3954
5.2,0.87538,5.4021
5.3,0.88373,5.4082
5.4,0.89228,5.4135
5.5,0.90095,5.4183
5.6,0.90966,5.4224
5.7,0.91834,5.4259
5.8,0.92693,5.4289
5.9,0.93539,5.4313
6,0.94366,5.4332
6.1,0.95172,5.4346
6.2,0.95954,5.4356
6.3,0.96708,5.4361
6.4,0.97433,5.4362
6.5,0.98127,5.436
6.6,0.98788,5.4354
6.7,0.99414,5.4345
6.8,1.0001,5.4333
6.9,1.0056,5.4319
7,1.0108,5.4302
7.1,1.0156,5.4283
7.2,1.0201,5.4262
7.3,1.0242,5.424
7.4,1.0279,5.4216
7.5,1.0313,5.4192
7.6,1.0343,5.4166
7.7,1.0369,5.4139
7.8,1.0393,5.4112
7.9,1.0412,5.4084
8,1.0428,5.4056
8.1,1.0442,5.4028
8.2,1.0452,5.4
8.3,1.046,5.3972
8.4,1.0467,5.3945
8.5,1.0472,5.3917
8.6,1.0476,5.389
8.7,1.0479,5.3864
8.8,1.0482,5.3838
8.9,1.0485,5.3812
9,1.0488,5.3787
9.1,1.0491,5.3762
9.2,1.0494,5.3737
9.3,1.0497,5.3713
9.4,1.0501,5.369
9.5,1.0505,5.3667
9.6,1.051,5.3644
9.7,1.0516,5.3621
9.8,1.0522,5.3599
9.9,1.0529,5.3577
10,1.0536,5.3555
10.1,1.0544,5.3534
10.2,1.0553,5.3512
10.3,1.0562,5.3491
10.4,1.0572,5.347
10.5,1.0582,5.3449
10.6,1.0593,5.3429
10.7,1.0605,5.3408
10.8,1.0617,5.3388
10.9,1.063,5.3367
11,1.0643,5.3347
11.1,1.0657,5.3327
11.2,1.0671,5.3307
11.3,1.0685,5.3286
11.4,1.0699,5.3266
11.5,1.0714,5.3246
11.6,1.073,5.3226
11.7,1.0745,5.3206
11.8,1.076,5.3186
11.9,1.0776,5.3165
12,1.0792,5.3145
12.1,1.0808,5.3125
12.2,1.0823,5.3105
12.3,1.0839,5.3085
12.4,1.0855,5.3065
12.5,1.0871,5.3045
12.6,1.0886,5.3025
12.7,1.0902,5.3004
12.8,1.0917,5.2984
12.9,1.0932,5.2965
13,1.0947,5.2945
13.1,1.0962,5.2925
13.2,1.0977,5.2905
13.3,1.0991,5.2885
13.4,1.1006,5.2866
13.5,1.102,5.2846
13.6,1.1034,5.2827
13.7,1.1048,5.2807
13.8,1.1062,5.2788
13.9,1.1076,5.2769
14,1.109,5.275
14.1,1.1103,5.2731
14.2,1.1116,5.2712
14.3,1.113,5.2694
14.4,1.1143,5.2675
14.5,1.1156,5.2656
14.6,1.1169,5.2638
14.7,1.1182,5.262
14.8,1.1194,5.2602
14.9,1.1207,5.2584
15,1.1219,5.2566
15.1,1.1232,5.2548
15.2,1.1244,5.2531
15.3,1.1257,5.2513
15.4,1.1269,5.2496
15.5,1.1281,5.2478
15.6,1.1293,5.2461
15.7,1.1306,5.2444
15.8,1.1318,5.2427
15.9,1.133,5.2411
16,1.1342,5.2394
