0,2.73,1.43
0.1,2.6258,1.518
0.2,2.5305,1.6103
0.3,2.4432,1.7072
0.4,2.3632,1.8085
0.5,2.29,1.9146
0.6,2.223,2.0253
0.7,2.1615,2.1407
0.8,2.1051,2.2608
0.9,2.0535,2.3856
1,2.0062,2.515
1.1,1.9627,2.6491
1.2,1.9229,2.7876
1.3,1.8862,2.9305
1.4,1.8526,3.0775
1.5,1.8216,3.2286
1.6,1.7931,3.3835
1.7,1.7668,3.5419
1.8,1.7425,3.7036
1.9,1.72,3.8682
2,1.6992,4.0355
2.1,1.6799,4.205
2.2,1.6618,4.3765
2.3,1.645,4.5494
2.4,1.6292,4.7235
2.5,1.6143,4.8982
2.6,1.6003,5.0677
2.7,1.5869,5.2234
2.8,1.5742,5.3646
2.9,1.5621,5.4914
3,1.5505,5.6038
3.1,1.5393,5.702
3.2,1.5286,5.7892
3.3,1.5182,5.8659
3.4,1.5082,5.9327
3.5,1.4985,5.9918
3.6,1.4891,6.0435
3.7,1.4799,6.0883
3.8,1.4711,6.1278
3.9,1.4625,6.1623
4,1.4542,6.1921
4.1,1.446,6.2182
4.2,1.4379,6.241
4.3,1.4298,6.2606
4.4,1.4217,6.2776
4.5,1.4136,6.2925
4.6,1.4056,6.3053
4.7,1.3976,6.3162
4.8,1.3897,6.3257
4.9,1.3819,6.3339
5,1.3742,6.3407
5.1,1.3666,6.3466
5.2,1.359,6.3516
5.3,1.3516,6.3558
5.4,1.3443,6.3592
5.5,1.3371,6.3621
5.6,1.3301,6.3644
5.7,1.3232,6.3662
5.8,1.3164,6.3677
5.9,1.3098,6.3687
6,1.3033,6.3695
6.1,1.297,6.3699
6.2,1.2909,6.3701
6.3,1.2849,6.3701
6.4,1.2791,6.3699
6.5,1.2734,6.3694
6.6,1.2679,6.3689
6.7,1.2626,6.3682
6.8,1.2575,6.3674
6.9,1.2525,6.3665
7,1.2477,6.3655
7.1,1.243,6.3645
7.2,1.2385,6.3633
7.3,1.2342,6.3621
7.4,1.23,6.3608
7.5,1.226,6.3595
7.6,1.2221,6.3582
7.7,1.2183,6.3568
7.8,1.2147,6.3554
7.9,1.2112,6.354
8,1.2079,6.3526
8.1,1.2046,6.3511
8.2,1.2015,6.3497
8.3,1.1984,6.3482
8.4,1.1955,6.3468
8.5,1.1926,6.3453
8.6,1.1899,6.3439
8.7,1.1872,6.3425
8.8,1.1846,6.341
8.9,1.1821,6.3396
9,1.1796,6.3382
9.1,1.1772,6.3368
9.2,1.1749,6.3355
9.3,1.1726,6.3342
9.4,1.1704,6.3328
9.5,1.1682,6.3315
9.6,1.1661,6.3303
9.7,1.164,6.329
9.8,1.162,6.3277
9.9,1.16,6.3265
10,1.158,6.3253
10.1,1.1561,6.3241
10.2,1.1542,6.323
10.3,1.1524,6.3219
10.4,1.1506,6.3208
10.5,1.1488,6.3197
10.6,1.147,6.3187
10.7,1.1453,6.3176
10.8,1.1436,6.3166
10.9,1.1419,6.3156
11,1.1403,6.3147
11.1,1.1387,6.3138
11.2,1.1371,6.3128
11.3,1.1355,6.312
11.4,1.134,6.3111
11.5,1.1325,6.3102
11.6,1.131,6.3094
11.7,1.1296,6.3086
11.8,1.1281,6.3078
11.9,1.1267,6.307
12,1.1254,6.3063
12.1,1.124,6.3055
12.2,1.1227,6.3048
12.3,1.1214,6.3041
12.4,1.1201,6.3034
12.5,1.1189,6.3028
12.6,1.1176,6.3021
