0,2.73,9.28,0.45684,0.70738
0.0042941,2.729,9.2465,0.45819,0.70524
0.022621,2.7245,9.1065,0.4596,0.69873
0.055573,2.7148,8.8666,0.46147,0.6871
0.10313,2.6979,8.5455,0.46337,0.67022
0.16523,2.6714,8.1661,0.464,0.64853
0.24184,2.6336,7.7529,0.46392,0.62169
0.33286,2.5831,7.3298,0.46394,0.58915
0.43821,2.5201,6.9169,0.45794,0.55507
0.5578,2.4469,6.5283,0.45038,0.51818
0.69149,2.3644,6.177,0.44218,0.47853
0.83916,2.2765,5.8679,0.42847,0.44219
1.0007,2.1859,5.6043,0.4158,0.40496
1.1759,2.0956,5.3855,0.39911,0.37342
1.3646,2.0084,5.2083,0.38303,0.34426
1.5666,1.9265,5.0692,0.36509,0.32113
1.7817,1.8517,4.9624,0.34792,0.30178
2.0098,1.7848,4.8831,0.33059,0.28753
2.2505,1.7266,4.8257,0.31462,0.27667
2.5037,1.6771,4.7858,0.29961,0.26937
2.7692,1.636,4.759,0.28644,0.26426
3.0465,1.6027,4.742,0.27483,0.26122
3.3356,1.5764,4.7318,0.26522,0.25928
3.636,1.5564,4.7264,0.25726,0.25835
3.9476,1.5413,4.724,0.25096,0.25781
4.2699,1.5319,4.7236,0.2465,0.25769
4.6028,1.5272,4.724,0.24411,0.25765
4.9458,1.5246,4.7248,0.24258,0.25778
5.2986,1.5231,4.7254,0.2418,0.2579
5.6609,1.5216,4.726,0.24115,0.25812
6.0323,1.52,4.7263,0.24062,0.25829
6.4125,1.5177,4.7265,0.23996,0.25853
6.801,1.5151,4.7266,0.23927,0.25872
7.1976,1.5121,4.7267,0.23837,0.25896
7.6018,1.509,4.7268,0.23754,0.25914
8.0133,1.5061,4.7269,0.23658,0.25935
8.4315,1.5035,4.7271,0.23581,0.2595
8.8562,1.5013,4.7273,0.2351,0.25966
9.2869,1.4997,4.7274,0.23458,0.25975
9.7232,1.4984,4.7276,0.23415,0.25986
10.165,1.4974,4.7277,0.23382,0.25993
10.611,1.4965,4.7279,0.23361,0.26
11.061,1.4959,4.7279,0.23342,0.26004
11.515,1.4952,4.7281,0.23325,0.26009
11.973,1.4946,4.7281,0.23311,0.26011
12.434,1.4941,4.7282,0.23299,0.26016
12.897,1.4936,4.7283,0.23289,0.26017
13.362,1.4931,4.7285,0.23277,0.26019
13.829,1.4927,4.7286,0.23273,0.2602
14.297,1.4923,4.7288,0.23268,0.26021
14.766,1.4919,4.729,0.23269,0.2602
15.234,1.4915,4.7293,0.23266,0.26021
15.703,1.4912,4.7295,0.23273,0.26018
16.171,1.4908,4.7299,0.23278,0.26016
16.638,1.4905,4.7303,0.23288,0.26012
17.103,1.4901,4.7308,0.23301,0.26008
17.566,1.4896,4.7313,0.23323,0.26
18.027,1.489,4.7321,0.23345,0.25992
18.485,1.4884,4.733,0.23378,0.25982
18.939,1.4876,4.7342,0.23414,0.25968
19.389,1.4866,4.7355,0.23457,0.25953
19.835,1.4856,4.7372,0.23499,0.25939
20.277,1.4844,4.739,0.23551,0.25923
20.713,1.4831,4.741,0.23605,0.25909
21.144,1.4816,4.7432,0.23672,0.25895
21.568,1.4799,4.7456,0.23752,0.25884
21.987,1.4779,4.7481,0.23868,0.25863
22.398,1.4754,4.7511,0.24021,0.25831
22.802,1.4723,4.7547,0.2422,0.25782
23.199,1.4684,4.7593,0.24462,0.25719
23.588,1.4636,4.7651,0.24743,0.25634
23.968,1.458,4.7724,0.25053,0.25527
24.339,1.4516,4.7814,0.25386,0.25398
24.701,1.4445,4.7923,0.25715,0.25256
25.054,1.4369,4.8048,0.26016,0.25126
25.397,1.4292,4.8181,0.26237,0.25062
25.73,1.422,4.8304,0.26304,0.25173
26.052,1.4159,4.8384,0.26247,0.25471
26.364,1.4103,4.8427,0.2644,0.25591
26.664,1.4044,4.846,0.26752,0.25683
26.953,1.3977,4.848,0.27205,0.25785
27.231,1.3899,4.8491,0.27775,0.259
27.496,1.3807,4.8493,0.28494,0.26022
27.749,1.3699,4.8489,0.29342,0.26153
27.99,1.3575,4.848,0.30322,0.26275
28.218,1.3434,4.8471,0.31422,0.26379
28.433,1.3279,4.8465,0.32633,0.26445
28.635,1.311,4.8467,0.33938,0.26454
28.824,1.2931,4.8483,0.35315,0.26378
28.999,1.2745,4.8518,0.36723,0.26205
29.161,1.2557,4.8577,0.38139,0.25904
29.309,1.2371,4.8663,0.3953,0.25468
29.442,1.219,4.8778,0.40871,0.24892
29.562,1.202,4.8922,0.42127,0.24189
29.667,1.1863,4.9088,0.43278,0.2337
29.758,1.1722,4.927,0.44303,0.22468
29.835,1.1601,4.9458,0.45189,0.2154
29.897,1.15,4.9637,0.45918,0.20649
29.944,1.1422,4.9793,0.46482,0.19865
29.977,1.1368,4.9912,0.46877,0.19264
29.996,1.1337,4.9983,0.47097,0.18908
