0,2.73,1.43
0.1,2.6678,1.4872
0.2,2.6097,1.5469
0.3,2.5547,1.609
0.4,2.5015,1.6736
0.5,2.4522,1.7407
0.6,2.4061,1.8103
0.7,2.3618,1.8825
0.8,2.3203,1.9571
0.9,2.2822,2.0343
1,2.2459,2.114
1.1,2.2118,2.1962
1.2,2.1806,2.2809
1.3,2.1515,2.368
1.4,2.1242,2.4574
1.5,2.0991,2.5492
1.6,2.0761,2.6432
1.7,2.055,2.7394
1.8,2.0355,2.8376
1.9,2.0178,2.9377
2,2.0019,3.0397
2.1,1.9876,3.1433
2.2,1.9748,3.2485
2.3,1.9634,3.3537
2.4,1.9534,3.4476
2.5,1.9447,3.5274
2.6,1.9371,3.5947
2.7,1.9304,3.6516
2.8,1.9244,3.6984
2.9,1.9191,3.7374
3,1.9145,3.7699
3.1,1.9104,3.7961
3.2,1.9068,3.8178
3.3,1.9036,3.8353
3.4,1.9007,3.8491
3.5,1.8982,3.8601
3.6,1.8959,3.8686
3.7,1.894,3.8748
3.8,1.8922,3.8794
3.9,1.8906,3.8824
4,1.8892,3.8841
4.1,1.8879,3.8848
4.2,1.8867,3.8847
4.3,1.8854,3.8838
4.4,1.8841,3.8823
4.5,1.8828,3.8803
4.6,1.8814,3.878
4.7,1.88,3.8753
4.8,1.8786,3.8724
4.9,1.8772,3.8693
5,1.8758,3.866
5.1,1.8743,3.8627
5.2,1.8728,3.8594
5.3,1.8712,3.8559
5.4,1.8697,3.8525
5.5,1.8681,3.8491
5.6,1.8665,3.8458
5.7,1.865,3.8425
5.8,1.8634,3.8392
5.9,1.8618,3.836
6,1.8602,3.8329
6.1,1.8586,3.8299
6.2,1.857,3.8269
6.3,1.8555,3.8241
6.4,1.854,3.8213
6.5,1.8525,3.8186
6.6,1.851,3.816
6.7,1.8495,3.8135
6.8,1.8481,3.8111
6.9,1.8468,3.8087
7,1.8454,3.8065
7.1,1.8441,3.8043
7.2,1.8429,3.8023
7.3,1.8417,3.8003
7.4,1.8405,3.7983
7.5,1.8394,3.7965
7.6,1.8383,3.7947
7.7,1.8372,3.793
7.8,1.8362,3.7914
7.9,1.8352,3.7899
8,1.8343,3.7884
8.1,1.8334,3.7869
8.2,1.8325,3.7856
8.3,1.8317,3.7842
8.4,1.8309,3.783
8.5,1.8301,3.7818
8.6,1.8294,3.7806
8.7,1.8287,3.7795
8.8,1.828,3.7784
8.9,1.8274,3.7774
9,1.8267,3.7765
9.1,1.8261,3.7755
9.2,1.8256,3.7746
9.3,1.825,3.7738
9.4,1.8245,3.773
9.5,1.824,3.7722
9.6,1.8235,3.7714
9.7,1.8231,3.7707
9.8,1.8226,3.77
9.9,1.8222,3.7693
10,1.8218,3.7687
10.1,1.8214,3.7681
10.2,1.821,3.7675
10.3,1.8206,3.767
10.4,1.8203,3.7664
10.5,1.82,3.7659
10.6,1.8196,3.7654
10.7,1.8193,3.765
10.8,1.819,3.7645
10.9,1.8187,3.7641
11,1.8185,3.7637
11.1,1.8182,3.7633
11.2,1.8179,3.7629
11.3,1.8177,3.7626
11.4,1.8174,3.7623
11.5,1.8172,3.7619
11.6,1.817,3.7616
11.7,1.8168,3.7613
11.8,1.8166,3.761
11.9,1.8164,3.7608
12,1.8162,3.7605
12.1,1.816,3.7603
12.2,1.8158,3.76
12.3,1.8156,3.7598
12.4,1.8154,3.7596
12.5,1.8153,3.7594
12.6,1.8151,3.7592
12.7,1.815,3.759
12.8,1.8148,3.7589
12.9,1.8147,3.7587
13,1.8145,3.7586
13.1,1.8144,3.7584
13.2,1.8142,3.7583
13.3,1.8141,3.7581
13.4,1.814,3.758
13.5,1.8139,3.7579
13.6,1.8137,3.7578
13.7,1.8136,3.7577
13.8,1.8135,3.7576
13.9,1.8134,3.7575
14,1.8133,3.7574
14.1,1.8131,3.7573
14.2,1.813,3.7572
14.3,1.8129,3.7571
14.4,1.8128,3.7571
14.5,1.8127,3.757
14.6,1.8126,3.7569
14.7,1.8125,3.7569
14.8,1.8124,3.7568
14.9,1.8122,3.7568
15,1.8121,3.7567
15.1,1.812,3.7567
15.2,1.8119,3.7567
15.3,1.8118,3.7566
15.4,1.8117,3.7566
15.5,1.8116,3.7566
15.6,1.8115,3.7566
15.7,1.8113,3.7566
15.8,1.8112,3.7565
15.9,1.8111,3.7565
16,1.811,3.7565
16.1,1.8108,3.7565
16.2,1.8107,3.7565
16.3,1.8106,3.7565
16.4,1.8104,3.7565
16.5,1.8103,3.7566
16.6,1.8101,3.7566
16.7,1.81,3.7566
16.8,1.8098,3.7566
16.9,1.8096,3.7566
17,1.8094,3.7567
17.1,1.8093,3.7567
17.2,1.8091,3.7568
17.3,1.8089,3.7568
17.4,1.8087,3.7569
17.5,1.8085,3.7569
17.6,1.8083,3.757
17.7,1.808,3.757
17.8,1.8078,3.7571
17.9,1.8076,3.7572
18,1.8073,3.7573
18.1,1.807,3.7573
18.2,1.8068,3.7574
18.3,1.8065,3.7575
18.4,1.8062,3.7576
18.5,1.8059,3.7577
18.6,1.8055,3.7578
18.7,1.8052,3.7579
18.8,1.8049,3.7581
18.9,1.8045,3.7582
19,1.8041,3.7583
19.1,1.8038,3.7585
19.2,1.8034,3.7586
19.3,1.8029,3.7588
19.4,1.8025,3.7589
19.5,1.8021,3.7591
19.6,1.8016,3.7593
19.7,1.8011,3.7595
19.8,1.8006,3.7597
19.9,1.8001,3.7599
20,1.7996,3.7601
20.1,1.799,3.7603
20.2,1.7984,3.7606
20.3,1.7978,3.7608
20.4,1.7972,3.7611
20.5,1.7965,3.7613
20.6,1.7958,3.7616
20.7,1.7951,3.7619
20.8,1.7944,3.7622
20.9,1.7936,3.7625
21,1.7928,3.7629
21.1,1.7919,3.7632
21.2,1.791,3.7636
21.3,1.7901,3.7639
21.4,1.7891,3.7643
21.5,1.7881,3.7647
21.6,1.787,3.7652
21.7,1.7859,3.7656
21.8,1.7847,3.7661
21.9,1.7835,3.7666
22,1.7822,3.7671
22.1,1.7809,3.7676
22.2,1.7794,3.7682
22.3,1.7779,3.7688
22.4,1.7764,3.7694
22.5,1.7747,3.77
22.6,1.773,3.7707
22.7,1.7711,3.7714
22.8,1.7692,3.7721
22.9,1.7672,3.7729
23,1.7651,3.7737
23.1,1.7628,3.7746
23.2,1.7605,3.7754
23.3,1.7581,3.7764
23.4,1.7555,3.7773
23.5,1.7529,3.7784
23.6,1.7501,3.7794
23.7,1.7472,3.7806
23.8,1.7442,3.7817
23.9,1.741,3.783
24,1.7377,3.7842
24.1,1.7343,3.7856
24.2,1.7308,3.787
24.3,1.7271,3.7884
24.4,1.7233,3.79
24.5,1.7194,3.7915
24.6,1.7153,3.7932
24.7,1.7112,3.7949
24.8,1.7069,3.7967
24.9,1.7025,3.7986
25,1.698,3.8005
25.1,1.6933,3.8025
25.2,1.6886,3.8045
25.3,1.6839,3.8067
25.4,1.679,3.8089
25.5,1.6741,3.8111
25.6,1.6692,3.8134
25.7,1.6643,3.8158
25.8,1.6593,3.8183
25.9,1.6543,3.8207
26,1.6494,3.8233
26.1,1.6444,3.8258
26.2,1.6394,3.8284
26.3,1.6342,3.831
26.4,1.6289,3.8336
26.5,1.6233,3.8362
26.6,1.6176,3.8388
26.7,1.6116,3.8414
26.8,1.6053,3.844
26.9,1.5986,3.8465
27,1.5916,3.8491
27.1,1.5842,3.8515
27.2,1.5764,3.8539
27.3,1.5681,3.8562
27.4,1.5593,3.8584
27.5,1.55,3.8604
27.6,1.5401,3.8623
27.7,1.5297,3.8638
27.8,1.5187,3.8652
27.9,1.5071,3.8661
28,1.4948,3.8666
28.1,1.4819,3.8667
28.2,1.4682,3.8661
28.3,1.4539,3.8648
28.4,1.4388,3.8626
28.5,1.4231,3.8596
28.6,1.4066,3.8553
28.7,1.3894,3.8497
28.8,1.3714,3.8426
28.9,1.3528,3.8339
29,1.3334,3.8231
29.1,1.3133,3.8102
29.2,1.2926,3.7948
29.3,1.2712,3.7768
29.4,1.2492,3.7558
29.5,1.2267,3.7317
29.6,1.2035,3.7043
29.7,1.1799,3.6734
29.8,1.1559,3.6387
29.9,1.1314,3.6004
29.996,1.1066,3.5583
