0,2.73,9.28
0.1,2.7312,8.6113
0.2,2.7217,8.0485
0.3,2.7039,7.5713
0.4,2.679,7.1641
0.5,2.6508,6.8146
0.6,2.6202,6.513
0.7,2.587,6.2515
0.8,2.5528,6.0237
0.9,2.5192,5.8245
1,2.4849,5.6494
1.1,2.451,5.4951
1.2,2.4182,5.3586
1.3,2.3864,5.2373
1.4,2.3553,5.1293
1.5,2.3254,5.0327
1.6,2.2969,4.9461
1.7,2.2696,4.8682
1.8,2.2434,4.7981
1.9,2.2186,4.7345
2,2.195,4.6769
2.1,2.1728,4.6246
2.2,2.1516,4.5768
2.3,2.1316,4.5332
2.4,2.1127,4.4932
2.5,2.095,4.4565
2.6,2.0783,4.4227
2.7,2.0625,4.3915
2.8,2.0477,4.3627
2.9,2.0338,4.336
3,2.0207,4.3112
3.1,2.0085,4.2882
3.2,1.997,4.2668
3.3,1.9862,4.2467
3.4,1.9761,4.228
3.5,1.9666,4.2105
3.6,1.9578,4.194
3.7,1.9495,4.1786
3.8,1.9418,4.1641
3.9,1.9345,4.1504
4,1.9278,4.1374
4.1,1.9216,4.1252
4.2,1.9163,4.1137
4.3,1.9115,4.1027
4.4,1.9074,4.0923
4.5,1.9036,4.0824
4.6,1.9003,4.0729
4.7,1.8974,4.0639
4.8,1.8948,4.0553
4.9,1.8925,4.047
5,1.8905,4.0391
5.1,1.8888,4.0315
5.2,1.8873,4.0241
5.3,1.886,4.0171
5.4,1.8849,4.0103
5.5,1.884,4.0038
5.6,1.8832,3.9974
5.7,1.8827,3.9913
5.8,1.8823,3.9854
5.9,1.882,3.9797
6,1.8818,3.9741
6.1,1.8818,3.9687
6.2,1.8819,3.9635
6.3,1.8821,3.9584
6.4,1.8824,3.9535
6.5,1.8828,3.9487
6.6,1.8832,3.944
6.7,1.8838,3.9394
6.8,1.8844,3.935
6.9,1.885,3.9307
7,1.8858,3.9264
7.1,1.8866,3.9223
7.2,1.8875,3.9182
7.3,1.8884,3.9143
7.4,1.8893,3.9104
7.5,1.8903,3.9066
7.6,1.8913,3.9028
7.7,1.8924,3.8992
7.8,1.8935,3.8956
7.9,1.8946,3.8921
8,1.8957,3.8886
8.1,1.8969,3.8852
8.2,1.8981,3.8819
8.3,1.8993,3.8786
8.4,1.9005,3.8754
8.5,1.9017,3.8722
8.6,1.9029,3.8691
8.7,1.9042,3.866
8.8,1.9055,3.863
8.9,1.9067,3.86
9,1.908,3.8571
9.1,1.9092,3.8542
9.2,1.9105,3.8514
9.3,1.9118,3.8486
9.4,1.913,3.8458
9.5,1.9143,3.8431
9.6,1.9156,3.8404
9.7,1.9168,3.8377
9.8,1.9181,3.8351
9.9,1.9193,3.8325
10,1.9206,3.83
10.1,1.9218,3.8274
10.2,1.923,3.8249
10.3,1.9242,3.8225
10.4,1.9254,3.8201
10.5,1.9266,3.8177
10.6,1.9277,3.8153
10.7,1.9289,3.813
10.8,1.9301,3.8107
10.9,1.9312,3.8084
11,1.9323,3.8062
11.1,1.9334,3.8039
11.2,1.9345,3.8018
11.3,1.9356,3.7996
11.4,1.9367,3.7975
11.5,1.9377,3.7953
11.6,1.9388,3.7933
11.7,1.9398,3.7912
11.8,1.9408,3.7892
11.9,1.9418,3.7872
12,1.9427,3.7852
12.1,1.9437,3.7832
12.2,1.9447,3.7813
12.3,1.9456,3.7794
12.4,1.9465,3.7775
12.5,1.9474,3.7757
12.6,1.9483,3.7738
12.7,1.9492,3.772
12.8,1.95,3.7702
12.9,1.9509,3.7685
13,1.9517,3.7667
13.1,1.9525,3.765
13.2,1.9533,3.7633
13.3,1.9541,3.7616
13.4,1.9548,3.76
13.5,1.9556,3.7584
13.6,1.9563,3.7567
13.7,1.957,3.7552
13.8,1.9577,3.7536
13.9,1.9584,3.752
14,1.9591,3.7505
14.1,1.9597,3.749
14.2,1.9604,3.7475
14.3,1.961,3.746
14.4,1.9616,3.7446
14.5,1.9622,3.7432
14.6,1.9628,3.7417
14.7,1.9634,3.7404
14.8,1.9639,3.739
14.9,1.9645,3.7377
15,1.965,3.7363
15.1,1.9655,3.735
15.2,1.966,3.7338
15.3,1.9665,3.7325
15.4,1.967,3.7313
15.5,1.9674,3.73
15.6,1.9679,3.7288
15.7,1.9683,3.7277
15.8,1.9687,3.7265
15.9,1.9691,3.7253
16,1.9695,3.7242
16.1,1.9699,3.7231
16.2,1.9703,3.722
16.3,1.9706,3.7209
16.4,1.9709,3.7199
16.5,1.9713,3.7188
16.6,1.9716,3.7178
16.7,1.9719,3.7168
16.8,1.9721,3.7158
16.9,1.9724,3.7148
17,1.9727,3.7139
17.1,1.9729,3.7129
17.2,1.9731,3.712
17.3,1.9733,3.7111
17.4,1.9735,3.7102
17.5,1.9737,3.7094
17.6,1.9739,3.7085
17.7,1.974,3.7077
17.8,1.9742,3.7069
17.9,1.9743,3.7061
18,1.9744,3.7053
18.1,1.9745,3.7045
18.2,1.9746,3.7038
18.3,1.9747,3.703
18.4,1.9747,3.7023
18.5,1.9748,3.7016
18.6,1.9748,3.7009
18.7,1.9748,3.7003
18.8,1.9748,3.6996
18.9,1.9747,3.699
19,1.9747,3.6984
19.1,1.9746,3.6978
19.2,1.9745,3.6972
19.3,1.9744,3.6967
19.4,1.9743,3.6961
19.5,1.9742,3.6956
19.6,1.974,3.6951
19.7,1.9738,3.6946
19.8,1.9736,3.6941
19.9,1.9734,3.6937
20,1.9731,3.6932
20.1,1.9729,3.6928
20.2,1.9726,3.6924
20.3,1.9723,3.692
20.4,1.9719,3.6916
20.5,1.9716,3.6913
20.6,1.9712,3.691
20.7,1.9708,3.6906
20.8,1.9703,3.6903
20.9,1.9699,3.6901
21,1.9694,3.6898
21.1,1.9689,3.6896
21.2,1.9683,3.6894
21.3,1.9678,3.6892
21.4,1.9672,3.689
21.5,1.9665,3.6888
21.6,1.9659,3.6887
