0,2.73,9.28,0.3437,0.64664
0.0042941,2.727,9.2563,0.34721,0.64529
0.022621,2.7144,9.1573,0.34564,0.63959
0.055573,2.6922,8.987,0.3424,0.62943
0.10313,2.6608,8.7578,0.33829,0.61501
0.16523,2.6214,8.4852,0.33168,0.59662
0.24184,2.575,8.1858,0.32662,0.57474
0.33286,2.5217,7.8757,0.32737,0.55
0.43821,2.4627,7.5692,0.31564,0.5232
0.5578,2.4019,7.2777,0.30642,0.49528
0.69149,2.3371,7.0096,0.30387,0.46724
0.83916,2.2722,6.7701,0.28814,0.44007
1.0007,2.2076,6.5619,0.28381,0.41464
1.1759,2.1442,6.3853,0.26966,0.39164
1.3646,2.0839,6.239,0.26182,0.37148
1.5666,2.0265,6.1204,0.24953,0.35438
1.7817,1.9737,6.0262,0.24015,0.3403
2.0098,1.9251,5.953,0.22908,0.32901
2.2505,1.8819,5.8973,0.21997,0.3202
2.5037,1.8433,5.8556,0.21039,0.31352
2.7692,1.8101,5.8251,0.20231,0.30857
3.0465,1.7814,5.8031,0.19459,0.30495
3.3356,1.7574,5.7876,0.1883,0.30238
3.636,1.7373,5.7768,0.1824,0.30059
3.9476,1.7212,5.7694,0.17792,0.29937
4.2699,1.7074,5.7645,0.17405,0.29854
4.6028,1.695,5.7612,0.17086,0.298
4.9458,1.6836,5.7591,0.16776,0.29764
5.2986,1.6731,5.7578,0.16519,0.29742
5.6609,1.6632,5.757,0.16274,0.29728
6.0323,1.6542,5.7564,0.16061,0.2972
6.4125,1.6458,5.7561,0.15857,0.29714
6.801,1.6382,5.7559,0.15678,0.2971
7.1976,1.6314,5.7558,0.15503,0.29709
7.6018,1.6255,5.7557,0.15366,0.29708
8.0133,1.6203,5.7557,0.15229,0.29707
8.4315,1.616,5.7556,0.15122,0.29707
8.8562,1.6122,5.7556,0.15023,0.29706
9.2869,1.6091,5.7556,0.14946,0.29706
9.7232,1.6063,5.7556,0.14875,0.29706
10.165,1.6041,5.7556,0.14822,0.29706
10.611,1.602,5.7556,0.14769,0.29706
11.061,1.6004,5.7556,0.14731,0.29706
11.515,1.5989,5.7556,0.14694,0.29707
11.973,1.5976,5.7556,0.14668,0.29705
12.434,1.5965,5.7556,0.14641,0.29707
12.897,1.5955,5.7556,0.14624,0.29705
13.362,1.5947,5.7557,0.14605,0.29705
13.829,1.5939,5.7556,0.14596,0.29707
14.297,1.5932,5.7556,0.14585,0.29708
14.766,1.5926,5.7555,0.14583,0.29707
15.234,1.592,5.7556,0.14578,0.29704
15.703,1.5915,5.7556,0.14583,0.29705
16.171,1.5909,5.7556,0.14586,0.29706
16.638,1.5903,5.7556,0.14599,0.29707
17.103,1.5897,5.7556,0.14609,0.29706
17.566,1.589,5.7556,0.1463,0.29706
18.027,1.5882,5.7556,0.14651,0.29706
18.485,1.5873,5.7556,0.14683,0.29706
18.939,1.5863,5.7556,0.14718,0.29706
19.389,1.585,5.7556,0.14767,0.29706
19.835,1.5836,5.7556,0.14819,0.29705
20.277,1.5819,5.7556,0.14886,0.29706
20.713,1.5799,5.7556,0.14958,0.29706
21.144,1.5776,5.7556,0.15044,0.29706
21.568,1.575,5.7556,0.15136,0.29706
21.987,1.572,5.7556,0.1525,0.29706
22.398,1.5685,5.7556,0.15396,0.29707
22.802,1.5644,5.7556,0.15603,0.29707
23.199,1.5593,5.7555,0.15859,0.29709
23.588,1.5531,5.7555,0.16176,0.29711
23.968,1.5457,5.7554,0.16526,0.29713
24.339,1.5369,5.7552,0.16961,0.29718
24.701,1.5267,5.755,0.17421,0.29727
25.054,1.5151,5.7545,0.17939,0.2974
25.397,1.5022,5.7539,0.18445,0.29762
25.73,1.4884,5.7528,0.18944,0.29795
26.052,1.4741,5.7512,0.19254,0.29845
26.364,1.4609,5.7488,0.19238,0.2992
26.664,1.4491,5.7452,0.19387,0.30032
26.953,1.4376,5.7401,0.19701,0.30194
27.231,1.4259,5.7327,0.20214,0.30424
27.496,1.4134,5.7225,0.209,0.30739
27.749,1.3996,5.7086,0.2173,0.3117
27.99,1.3845,5.6902,0.22693,0.31731
28.218,1.368,5.6666,0.23805,0.32449
28.433,1.3501,5.6368,0.25025,0.33337
28.635,1.331,5.6006,0.26342,0.344
28.824,1.311,5.5579,0.27736,0.35633
28.999,1.2904,5.509,0.29162,0.3701
29.161,1.2696,5.4548,0.30621,0.38497
29.309,1.2489,5.3968,0.32059,0.40049
29.442,1.2289,5.3365,0.33409,0.41611
29.562,1.2101,5.2762,0.34688,0.43133
29.667,1.1927,5.2177,0.35876,0.44565
29.758,1.177,5.1631,0.36931,0.45866
29.835,1.1635,5.1143,0.3784,0.47001
29.897,1.1522,5.0728,0.38595,0.47947
29.944,1.1434,5.0398,0.39182,0.48684
29.977,1.1373,5.0164,0.39593,0.49197
29.996,1.1338,5.0031,0.39825,0.4949
